"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","preytype","count","preytype_validated","resolved_names","resolved_id_fromgnr","data_source","taxon_level_fromid","taxon_name_fromid","taxon_bins","name_match"
201302,124,"201302-124",39.5307,-72.89284333,40,1709,60,"SNE",226,"C. harengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,70,"201302-70",37.25421167,-75.07228833,54,1946,36,"MAB",220,"C. harengus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,72,1305,43,"SNE",199,"C. harengus","Hyperia_spp",6,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,74,1305,43,"SNE",177,"C. harengus","Hyperia_spp",6,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,82,1910,69,"SNE",224,"C. harengus","Hyperia_spp",24,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,83,1910,69,"SNE",230,"C. harengus","Hyperia_spp",60,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,121,"201302-121",39.67124333,-73.29145833,86,1112,42,"SNE",180,"C. harengus","Hyperia_spp",26,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,220,"201302-220",41.92301833,-69.32691333,91,1731,198,"GoM",221,"C. harengus","Hyperia_spp",6,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,220,"201302-220",41.92301833,-69.32691333,92,1731,198,"GoM",187,"C. harengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,128,"201302-128",39.51353,-72.42392,106,217,142,"SNE",120,"P. triacanthus","Hyperia_spp",4,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,128,"201302-128",39.51353,-72.42392,108,217,142,"SNE",85,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,128,"201302-128",39.51353,-72.42392,108,217,142,"SNE",85,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,6,"201302-6",38.30005667,-74.12743667,115,2108,61,"MAB",121,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,218,"201302-218",41.90631,-69.80113,33,1014,101,"GoM",195,"S. scombrus","Hyperia_spp",19,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,218,"201302-218",41.90631,-69.80113,36,1014,101,"GoM",215,"S. scombrus","Hyperia_spp",4,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,158,"201302-158",40.239365,-71.80516167,94,1519,76,"SNE",287,"S. scombrus","Hyperia_spp",9,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,158,"201302-158",40.239365,-71.80516167,95,1519,76,"SNE",289,"S. scombrus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,273,"201402-273",44.29286667,-69.38333333,263,3,180,"GoM",188,"A. aestivalis","Hyperia_spp",20,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,189,"201402-189",42.15814667,-69.96183333,196,2004,140,"GoM",227,"C. harengus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,214,"201402-214",40.45,-68.3,246,1844,37,"SNE",87,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,45,"201402-45",38.11966667,-74.52333333,424,1431,41,"MAB",234,"C. harengus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,216,"201402-216",40.46956833,-67.94338,328,345,126,"GB",137,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,49,"201402-49",38.27177,-73.67906,417,212,133,"MAB",127,"P. triacanthus","Hyperia_spp",7,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,97,"201402-97",39.03153167,-73.23715833,169,930,70,"MAB",288,"S. scombrus","Hyperia_spp",15,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,79,"201402-79",40.16070333,-71.56662167,420,1401,86,"SNE",252,"S. scombrus","Hyperia_spp",4,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201402,78,"201402-78",40.21830833,-71.45676333,427,1213,87,"SNE",271,"S. scombrus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,113,"201404-113",40.94842,-71.05502,457,2221,50,"SNE",154,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,113,"201404-113",40.94842,-71.05502,458,2221,50,"SNE",125,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,347,"201404-347",41.36194833,-68.54252833,463,157,77,"GoM",147,"C. harengus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,113,"201404-113",40.94842,-71.05502,473,2221,50,"SNE",135,"P. triacanthus","Hyperia_spp",4,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,113,"201404-113",40.94842,-71.05502,474,2221,50,"SNE",95,"P. triacanthus","Hyperia_spp",7,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,439,"201404-439",42.820795,-70.41459833,495,1820,122,"GoM",140,"S. scombrus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,393,"201404-393",43.95666667,-66.791,498,953,109,"GoM",182,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,231,"201404-231",40.29256833,-68.50225667,508,129,133,"GB",134,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,369,"201404-369",42.00832,-69.37580167,517,1141,212,"GoM",241,"A. pseudoharengus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,369,"201404-369",42.00832,-69.37580167,518,1141,212,"GoM",240,"A. pseudoharengus","Hyperia_spp",12,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,369,"201404-369",42.00832,-69.37580167,519,1141,212,"GoM",244,"A. pseudoharengus","Hyperia_spp",8,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,369,"201404-369",42.00832,-69.37580167,520,1141,212,"GoM",252,"A. pseudoharengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,435,"201404-435",42.7965,-70.22783333,527,1100,64,"GoM",212,"S. scombrus","Hyperia_spp",247,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,435,"201404-435",42.7965,-70.22783333,528,1100,64,"GoM",215,"S. scombrus","Hyperia_spp",9,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,435,"201404-435",42.7965,-70.22783333,529,1100,64,"GoM",221,"S. scombrus","Hyperia_spp",32,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,435,"201404-435",42.7965,-70.22783333,530,1100,64,"GoM",226,"S. scombrus","Hyperia_spp",29,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,435,"201404-435",42.7965,-70.22783333,531,1100,64,"GoM",215,"S. scombrus","Hyperia_spp",73,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,436,"201404-436",42.77871667,-70.20353,533,1217,114,"GoM",222,"S. scombrus","Hyperia_spp",16,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,436,"201404-436",42.77871667,-70.20353,534,1217,114,"GoM",226,"S. scombrus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,436,"201404-436",42.77871667,-70.20353,535,1217,114,"GoM",202,"S. scombrus","Hyperia_spp",19,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,436,"201404-436",42.77871667,-70.20353,536,1217,114,"GoM",272,"S. scombrus","Hyperia_spp",142,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,41,"201404-41",36.59766667,-74.71866667,540,1310,146,"MAB",144,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,547,1206,180,"GoM",220,"C. harengus","Hyperia_spp",177,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,549,1206,180,"GoM",217,"C. harengus","Hyperia_spp",112,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,550,1206,180,"GoM",220,"C. harengus","Hyperia_spp",27,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,351,"201404-351",41.69820833,-69.12990833,551,1206,180,"GoM",210,"C. harengus","Hyperia_spp",32,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,40,"201404-40",36.666285,-74.70062333,553,1109,145,"MAB",142,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,44,"201404-44",36.22525167,-74.86215667,560,2147,85,"MAB",133,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,114,"201404-114",40.72549,-71.40090667,565,145,61,"SNE",141,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,114,"201404-114",40.72549,-71.40090667,566,145,61,"SNE",146,"P. triacanthus","Hyperia_spp",6,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,114,"201404-114",40.72549,-71.40090667,567,145,61,"SNE",133,"P. triacanthus","Hyperia_spp",10,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,353,"201404-353",41.53427167,-69.371745,572,1705,85,"GoM",222,"C. harengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,233,"201404-233",40.379625,-68.30139,573,453,122,"GB",139,"P. triacanthus","Hyperia_spp",9,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,233,"201404-233",40.379625,-68.30139,574,453,122,"GB",140,"P. triacanthus","Hyperia_spp",14,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,233,"201404-233",40.379625,-68.30139,575,453,122,"GB",140,"P. triacanthus","Hyperia_spp",8,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,384,"201404-384",43.64566167,-68.491,582,1008,175,"GoM",223,"A. aestivalis","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,382,"201404-382",43.47038167,-68.504515,585,524,175,"GoM",233,"A. pseudoharengus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,394,"201404-394",43.78166,-66.79724,590,1217,126,"GoM",173,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,45,"201404-45",36.10566667,-74.79733333,592,5,160,"MAB",135,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,111,"201404-111",41.3,-71.13333333,596,550,57,"GoM",187,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,354,"201404-354",41.68333333,-69.61666667,579,1940,30,"GoM",179,"C. harengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,112,"201404-112",41.10213,-71.078165,597,2015,37,"SNE",84,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,112,"201404-112",41.10213,-71.078165,598,2015,37,"SNE",89,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,112,"201404-112",41.10213,-71.078165,599,2015,37,"SNE",87,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,116,"201404-116",40.53971,-71.65670833,600,703,74,"SNE",86,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,370,"201404-370",42.30601,-68.88251,608,1551,217,"GoM",241,"A. pseudoharengus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201404,440,"201404-440",42.92657833,-70.497065,614,2013,104,"GoM",198,"S. scombrus","Hyperia_spp",37,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,293,"201504-293",41.91833333,-68.14333333,621,145,108.3,"GB",253,"C. harengus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,411,"201504-411",43.845,-68.58166667,627,1831,58.2,"GoM",178,"S. scombrus","Hyperia_spp",8,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,411,"201504-411",43.845,-68.58166667,628,1831,58.2,"GoM",179,"S. scombrus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,232,"201504-232",41.02833333,-68.7,636,1912,36.4,"GoM",131,"P. triacanthus","Hyperia_spp",31,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,232,"201504-232",41.02833333,-68.7,638,1912,36.4,"GoM",136,"P. triacanthus","Hyperia_spp",4,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,169,"201504-169",40.44666667,-70.00833333,646,1349,40.7,"SNE",113,"A. pseudoharengus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,323,"201504-323",42.44833333,-67.32833333,650,1249,186.2,"GoM",125,"C. harengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,332,"201504-332",43.54333333,-67.01166667,653,1924,115.6,"GoM",132,"A. pseudoharengus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,332,"201504-332",43.54333333,-67.01166667,654,1924,115.6,"GoM",133,"A. pseudoharengus","Hyperia_spp",38,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,332,"201504-332",43.54333333,-67.01166667,655,1924,115.6,"GoM",119,"A. pseudoharengus","Hyperia_spp",18,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,237,"201504-237",41.215,-69.39,664,811,26,"GoM",145,"S. scombrus","Hyperia_spp",10,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,298,"201504-298",41.85333333,-67.30833333,668,1529,26,"GB",138,"S. scombrus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,291,"201504-291",41.61666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,334,"201504-334",43.835,-66.735,676,138,74.6,"GoM",50,"A. pseudoharengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,334,"201504-334",43.835,-66.735,677,138,74.6,"GoM",61,"A. pseudoharengus","Hyperia_spp",10,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,333,"201504-333",43.7,-66.98666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Hyperia_spp",16,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,333,"201504-333",43.7,-66.98666667,683,2253,86.9,"GoM",133,"A. pseudoharengus","Hyperia_spp",5,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,233,"201504-233",41.15833333,-68.93666667,695,2208,56,"GoM",172,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,233,"201504-233",41.15833333,-68.93666667,696,2208,56,"GoM",173,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,154,"201504-154",39.88333333,-71.8,697,2201,88.3,"SNE",171,"P. triacanthus","Hyperia_spp",28,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,154,"201504-154",39.88333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,154,"201504-154",39.88333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,335,"201504-335",44.125,-66.78833333,700,525,79,"GoM",117,"A. pseudoharengus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,51,"201504-51",36.39166667,-74.85,701,2128,38.5,"MAB",210,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,51,"201504-51",36.39166667,-74.85,702,2128,38.5,"MAB",187,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,51,"201504-51",36.39166667,-74.85,703,2128,38.5,"MAB",84,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,136,"201504-136",39.53666667,-72.81666667,704,639,37.2,"SNE",89,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,136,"201504-136",39.53666667,-72.81666667,705,639,37.2,"SNE",87,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,136,"201504-136",39.53666667,-72.81666667,706,639,37.2,"SNE",86,"P. triacanthus","Hyperia_spp",1,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,153,"201504-153",39.84833333,-72.045,707,1951,55.8,"SNE",140,"P. triacanthus","Hyperia_spp",3,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,153,"201504-153",39.84833333,-72.045,708,1951,55.8,"SNE",50,"P. triacanthus","Hyperia_spp",6,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,153,"201504-153",39.84833333,-72.045,709,1951,55.8,"SNE",108,"P. triacanthus","Hyperia_spp",2,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201504,231,"201504-231",40.98166667,-68.78666667,710,1704,39.1,"GB",85,"P. triacanthus","Hyperia_spp",17,"Hyperia","Hyperia",95109,"ITIS","Genus","Hyperia","Amphipod",TRUE
201302,60,"201302-60",36.20050667,-75.339775,4,2010,30,"MAB",220,"C. harengus","Parathemisto_spp",68,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,72,1305,43,"SNE",199,"C. harengus","Parathemisto_spp",30,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,122,"201302-122",39.64571167,-73.17230667,74,1305,43,"SNE",177,"C. harengus","Parathemisto_spp",19,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,82,1910,69,"SNE",224,"C. harengus","Parathemisto_spp",223,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,125,"201302-125",39.62600333,-72.76459167,83,1910,69,"SNE",230,"C. harengus","Parathemisto_spp",33,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,121,"201302-121",39.67124333,-73.29145833,86,1112,42,"SNE",180,"C. harengus","Parathemisto_spp",40,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,7,"201302-7",38.04904833,-73.99538667,13,26,113,"MAB",108,"P. triacanthus","Parathemisto_spp",8,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,130,"201302-130",39.698105,-72.019515,64,740,159,"SNE",166,"P. triacanthus","Parathemisto_spp",3,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,128,"201302-128",39.51353,-72.42392,108,217,142,"SNE",85,"P. triacanthus","Parathemisto_spp",23,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,128,"201302-128",39.51353,-72.42392,108,217,142,"SNE",85,"P. triacanthus","Parathemisto_spp",23,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
201302,252,"201302-252",40.65459,-67.12342333,122,500,116,"GB",148,"P. triacanthus","Parathemisto_spp",1,"Parathemisto","Parathemisto",95148,"ITIS","Genus","Parathemisto","Amphipod",TRUE
